Sample_Name,Sample_Plate,Sample_Group,Pool_ID,Project,Sample_Well,Array,Slide,Batchname,Basename,filenames,Cancer,Purity_Impute_Absolute,Amp1,Amp2,Gain,HetLoss,HomDel,diploid
TCGA-BT-A20T-01A-11D-A14Z-05,NA,Tumor,NA,NA,NA,R03C01,6264496107,6264496107,./6264496107_R03C01,./6264496107_R03C01,BLCA,0.565642,ADAR;AKT3;CHD1L;CKS1B;MAP3K5;MDM4;MYB;SETDB1;SHC1,,AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MDM2;MED29;MET;MITF;MTDH;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,CDKN2A;CDKN2B,
TCGA-BT-A20U-01A-11D-A14Z-05,NA,Tumor,NA,NA,NA,R01C01,6264496109,6264496109,./6264496109_R01C01,./6264496109_R01C01,BLCA,0.427262333333333,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,CDKN2A;CDKN2B,BIRC2;BIRC3;BRCA2;CDKN2C;FANCD2;FAT1;PTEN;RB1;TET1;VHL
TCGA-BT-A20V-01A-11D-A14Z-05,NA,Tumor,NA,NA,NA,R01C02,6264496107,6264496107,./6264496107_R01C02,./6264496107_R01C02,BLCA,0.633721833333334,BAG4;CCNE1;CDK4;DCUN1D1;DNMT3B;DYRK2;EIF2A;EIF5A2;ETV1;FGFR1;KRAS;LSM1;MTDH;MYC;MYCN;PIK3CA;PIK3CB;PIK3CD;REL;RUVBL1;SOX2;TRIB1;WHSC1L1;YWHAQ;YWHAZ,CCND2;CD274;SKP2,ADAR;AKT3;AR;ARPC1A;AURKA;BIRC2;C11orf30;C8orf4;CCND1;CDC6;CDK6;CHD1L;CKS1B;E2F3;EEF1A2;EGFR;EIF2S1;ERBB2;FADD;GATA6;GRB7;HRAS;JUN;KIT;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MYB;MYCL1;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;RPS6KB1;SETDB1;SHC1;SLTM;SMURF1;SOX4;STARD3;TFDP1;TRIT1;YAP1;YEATS4;YWHAB;ZNF217,,,BIRC2;BIRC3;BRCA2;CDKN2A;CDKN2B;FANCD2;FAT1;PTEN;RB1;TET1;VHL
TCGA-BT-A20W-01A-21D-A14Z-05,NA,Tumor,NA,NA,NA,R04C01,6264496107,6264496107,./6264496107_R04C01,./6264496107_R04C01,BLCA,0.556507833333333,BIRC2;E2F3;EIF5A2;MTDH;MYC;MYCN;SETDB1;SHC1;SOX4;TRIB1;YAP1;YWHAQ;YWHAZ,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;EEF1A2;EGFR;EIF2A;EIF2S1;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MYB;MYCL1;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SKP2;SLTM;SMURF1;SOX2;STARD3;TFDP1;TRIT1;WHSC1L1;YEATS4;YWHAB;ZNF217,CDKN2A;CDKN2B,,BRCA2;TET1
TCGA-BT-A20X-01A-11D-A16P-05,NA,Tumor,NA,NA,NA,R03C02,6057833166,6057833166,./6057833166_R03C02,./6057833166_R03C02,BLCA,0.439362666666667,ARPC1A;BIRC2;C11orf30;CCND1;CDK6;ETV1;FADD;MYC;PAK1;SMURF1;TRIB1;YAP1,,ADAR;AKT3;AR;AURKA;BAG4;C8orf4;CCND2;CCNE1;CD274;CDC6;CDK4;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SOX2;SOX4;STARD3;TFDP1;TRIT1;WHSC1L1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,CDKN2A;CDKN2B,BRCA2;FANCD2;RB1;VHL
TCGA-BT-A2LA-01A-11D-A18G-05,NA,Tumor,NA,NA,NA,R02C02,6285650057,6285650057,./6285650057_R02C02,./6285650057_R02C02,BLCA,0.859582000000003,CCNE1;DCUN1D1;EIF5A2;MAP3K5;MYB;PIK3CA;PLA2G10;SKP2;SOX2,E2F3;MED29;SOX4,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DNMT3B;DYRK2;EEF1A2;EGFR;EIF2A;EIF2S1;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MDM2;MDM4;MET;MITF;MTDH;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CB;PIK3CD;PIK3CG;PKN1;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SLTM;SMURF1;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,BIRC2;BIRC3;RB1;TET1
TCGA-BT-A2LB-01A-11D-A18G-05,NA,Tumor,NA,NA,NA,R04C01,6285650057,6285650057,./6285650057_R04C01,./6285650057_R04C01,BLCA,0.498645500000001,,RUVBL1,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,BIRC2;BIRC3;CDKN2A;CDKN2B;FAT1
TCGA-BT-A2LD-01A-12D-A211-05,NA,Tumor,NA,NA,NA,R04C02,6285633017,6285633017,./6285633017_R04C02,./6285633017_R04C02,BLCA,0.497755333333333,ADAR;AKT3;ARPC1A;AURKA;BAG4;C8orf4;CCND2;CDC6;CDK6;CHD1L;CKS1B;DNMT3B;EEF1A2;EGFR;ERBB2;ETV1;FGFR1;GRB7;KRAS;LSM1;MDM4;MET;MYCL1;MYCN;NCOA3;PIK3CG;PPM1D;PTK6;RPS6KB1;SETDB1;SHC1;SMURF1;STARD3;TFDP1;TRIT1;WHSC1L1;YWHAB;YWHAQ,CCNE1;E2F3;MED29;MTDH;REL;SOX4;YWHAZ;ZNF217,AR;BIRC2;C11orf30;CCND1;CD274;CDK4;DCUN1D1;DYRK2;EIF2A;EIF2S1;EIF5A2;FADD;GATA6;HRAS;JUN;KIT;MAP3K5;MDM2;MITF;MYB;MYC;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PKN1;PLA2G10;RAB23;RUVBL1;SKP2;SLTM;SOX2;TRIB1;YAP1;YEATS4,,,PTEN;TET1
TCGA-CR-7393-01A-11D-2014-05,NA,Tumor,NA,NA,NA,R04C01,6285633035,6285633035,./6285633035_R04C01,./6285633035_R04C01,HNSC,0.305646,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,BIRC2;BIRC3;BRCA2;CDKN2A;CDKN2B;CDKN2C;FANCD2;FAT1;PTEN;RB1;TET1;VHL
TCGA-CR-7394-01A-11D-2014-05,NA,Tumor,NA,NA,NA,R02C02,6285633048,6285633048,./6285633048_R02C02,./6285633048_R02C02,HNSC,0.267624666666667,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,
TCGA-CR-7395-01A-11D-2014-05,NA,Tumor,NA,NA,NA,R05C01,6285633035,6285633035,./6285633035_R05C01,./6285633035_R05C01,HNSC,0.325025,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,BIRC2;BIRC3;BRCA2;CDKN2C;FANCD2;FAT1;PTEN;RB1;TET1;VHL
TCGA-CR-7397-01A-11D-2014-05,NA,Tumor,NA,NA,NA,R04C01,6285633025,6285633025,./6285633025_R04C01,./6285633025_R04C01,HNSC,0.296066166666667,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
TCGA-CR-7398-01A-11D-2014-05,NA,Tumor,NA,NA,NA,R06C02,6285633030,6285633030,./6285633030_R06C02,./6285633030_R06C02,HNSC,0.671143833333334,CCND2;GATA6;KRAS;SKP2;NA,NA,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GRB7;HRAS;JUN;KIT;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SLTM;SMURF1;SOX2;SOX4;NA;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,CDKN2A;CDKN2B;FANCD2;FAT1;VHL,,PTEN;TET1
TCGA-CR-7399-01A-11D-2014-05,NA,Tumor,NA,NA,NA,R06C02,6285633025,6285633025,./6285633025_R06C02,./6285633025_R06C02,HNSC,0.5021805,ARPC1A;BAG4;CCND2;CDK6;EEF1A2;EIF2A;EIF5A2;FGFR1;GATA6;KRAS;LSM1;MYCN;PIK3CB;PIK3CG;PTK6;RAB23;REL;SKP2;SMURF1;WHSC1L1;YWHAQ,CCND1;CD274;FADD,ADAR;AKT3;AR;AURKA;BIRC2;C11orf30;C8orf4;CCNE1;CDC6;CDK4;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EGFR;EIF2S1;ERBB2;ETV1;GRB7;HRAS;JUN;KIT;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CD;PKN1;PLA2G10;PPM1D;RPS6KB1;RUVBL1;SETDB1;SHC1;SLTM;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;YAP1;YEATS4;YWHAB;YWHAZ;ZNF217,RB1,,BIRC2;BIRC3;CDKN2A;CDKN2B;CDKN2C;FAT1
TCGA-CR-7401-01A-11D-2014-05,NA,Tumor,NA,NA,NA,R05C01,6285633024,6285633024,./6285633024_R05C01,./6285633024_R05C01,HNSC,0.36328,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,CDKN2A;CDKN2B;FANCD2;FAT1;VHL,,BIRC2;BIRC3;BRCA2;CDKN2C;PTEN;RB1;TET1
TCGA-CR-7402-01A-11D-2014-05,NA,Tumor,NA,NA,NA,R02C02,6285633030,6285633030,./6285633030_R02C02,./6285633030_R02C02,HNSC,0.5075455,E2F3;EIF2A;PIK3CB;RAB23;RUVBL1;SOX4,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;EEF1A2;EGFR;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;REL;RPS6KB1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,BRCA2;FANCD2;RB1;VHL,,BIRC2;BIRC3;CDKN2A;CDKN2B;CDKN2C;FAT1;PTEN;TET1
TCGA-CR-7404-01A-11D-2130-05,NA,Tumor,NA,NA,NA,R03C02,6929742016,6929742016,./6929742016_R03C02,./6929742016_R03C02,HNSC,0.408818499999999,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
TCGA-CV-5430-01A-02D-1684-05,NA,Tumor,NA,NA,NA,R03C02,6929671086,6929671086,./6929671086_R03C02,./6929671086_R03C02,HNSC,0.619641333333334,ADAR;AURKA;BAG4;CCND1;CCND2;CDK4;CHD1L;CKS1B;DCUN1D1;DYRK2;E2F3;EEF1A2;EIF2A;EIF5A2;FGFR1;KRAS;LSM1;MDM4;MTDH;MYC;NCOA3;PAX9;PIK3CA;PIK3CB;PTK6;RAB23;RUVBL1;SETDB1;SHC1;SOX2;SOX4;TRIB1;WHSC1L1;YWHAB;YWHAZ;ZNF217,C8orf4;FADD,AKT3;AR;ARPC1A;BIRC2;C11orf30;CCNE1;CD274;CDC6;CDK6;DNMT3B;EGFR;EIF2S1;ERBB2;ETV1;GATA6;GRB7;HRAS;JUN;KIT;MAP3K5;MDM2;MED29;MET;MITF;MYB;MYCL1;MYCN;NRAS;PAFAH1B1;PAK1;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;REL;RPS6KB1;SKP2;SLTM;SMURF1;STARD3;TFDP1;TRIT1;YAP1;YEATS4;YWHAQ,,CDKN2A;CDKN2B,BIRC2;BIRC3;BRCA2;CDKN2C;FANCD2;RB1;VHL
TCGA-CV-5431-01A-01D-1511-05,NA,Tumor,NA,NA,NA,R04C01,5775446051,5775446051,./5775446051_R04C01,./5775446051_R04C01,HNSC,0.416191833333332,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
TCGA-CV-5432-01A-02D-1684-05,NA,Tumor,NA,NA,NA,R03C01,6285650039,6285650039,./6285650039_R03C01,./6285650039_R03C01,HNSC,0.5573115,ADAR;AKT3;ARPC1A;AURKA;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;EEF1A2;EGFR;EIF5A2;GATA6;KIT;MAP3K5;MDM2;MDM4;MET;MITF;MTDH;MYB;MYC;MYCN;NCOA3;PAFAH1B1;PIK3CA;PIK3CB;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;TFDP1;TRIB1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,CCND2;EIF2A;EIF2S1;ERBB2;GRB7;KRAS;PAX9;STARD3,AR;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCNE1;CD274;E2F3;ETV1;FADD;FGFR1;HRAS;JUN;LSM1;MED29;MYCL1;NRAS;PAK1;PIK3CD;RAB23;SOX4;TRIT1;WHSC1L1;YAP1,,,BIRC2;BIRC3;CDKN2A;CDKN2B
TCGA-CV-5434-01A-01D-1684-05,NA,Tumor,NA,NA,NA,R02C02,6285650036,6285650036,./6285650036_R02C02,./6285650036_R02C02,HNSC,0.585270833333333,ADAR;AKT3;ARPC1A;CCNE1;CD274;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;EIF2A;EIF5A2;GATA6;MDM4;MET;MYC;PAFAH1B1;PIK3CA;PIK3CG;SETDB1;SHC1;SMURF1;SOX2;TRIB1,MED29,AR;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CDC6;DYRK2;E2F3;EEF1A2;EGFR;EIF2S1;ERBB2;ETV1;FADD;FGFR1;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MITF;MTDH;MYB;MYCL1;MYCN;NCOA3;NRAS;PAK1;PAX9;PIK3CB;PIK3CD;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SKP2;SLTM;SOX4;STARD3;TFDP1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,NA,CDKN2A;NA,BRCA2;NA;CDKN2C;FANCD2;FAT1;PTEN;RB1;TET1;VHL
